,date,region,region name,week,P,pop,incidence,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports
1214,2020-11-09,E,Bretagne,2020-S46,250000,225830600,110.70244687832384,0.0,4,37,19,24,0.0,0.0,0,0,13,0,38,65,52,74,65,0,13,53,75.0,32,28.0,32,33,0.0,0.0,40.0,0,58,0.0,25,21,9,0,49,22,10,82,42
1215,2020-11-16,E,Bretagne,2020-S47,142300,225830600,63.01183276314193,0.0,8,41,24,21,0.0,0.0,0,11,18,37,36,36,44,37,70,0,42,50,52.0,19,0.0,30,25,18.0,0.0,0.0,0,48,0.0,13,0,10,53,50,33,37,34,0
1216,2020-11-23,E,Bretagne,2020-S48,83100,225830600,36.79749334235484,0.0,6,35,9,33,0.0,0.0,26,35,27,0,48,54,50,35,56,0,43,59,0.0,22,0.0,26,22,0.0,0.0,0.0,0,59,46.0,16,8,7,0,57,40,16,88,0
1217,2020-11-30,E,Bretagne,2020-S49,75800,225830600,33.56498189350779,0.0,2,25,20,18,0.0,0.0,97,16,13,0,39,54,36,44,72,0,0,51,0.0,35,45.0,26,20,0.0,0.0,39.0,0,63,0.0,28,11,18,0,40,30,12,20,38
1218,2020-12-07,E,Bretagne,2020-S50,87400,225830600,38.70157542866201,0.0,3,28,25,28,0.0,0.0,56,49,23,0,46,60,51,40,73,0,25,38,0.0,40,23.0,22,23,0.0,33.0,79.0,0,56,0.0,33,0,11,66,59,34,12,0,0
1219,2020-12-14,E,Bretagne,2020-S51,95000,225830600,42.06692981376306,0.0,7,36,27,39,0.0,0.0,23,15,26,0,49,33,44,25,63,0,26,72,0.0,52,0.0,34,20,29.0,0.0,83.0,0,50,0.0,19,26,12,27,59,33,3,38,0
1220,2020-12-21,E,Bretagne,2020-S52,84000,225830600,37.19602215111681,30.0,3,37,19,21,0.0,0.0,0,0,30,0,53,58,30,58,39,0,0,33,75.0,36,0.0,12,26,0.0,21.0,100.0,0,38,0.0,25,9,53,0,54,28,0,0,0
1221,2020-12-28,E,Bretagne,2020-S53,113600,225830600,50.30319186151035,0.0,0,37,32,46,0.0,0.0,36,15,28,0,63,37,32,74,46,0,0,17,0.0,35,0.0,0,24,0.0,0.0,0.0,0,49,0.0,18,34,21,0,55,19,12,19,0
1222,2020-12-28,E,Bretagne,2021-S01,148100,225830600,65.58012953071903,0.0,0,37,32,46,0.0,0.0,36,15,28,0,63,37,32,74,46,0,0,17,0.0,35,0.0,0,24,0.0,0.0,0.0,0,49,0.0,18,34,21,0,55,19,12,19,0
1223,2021-01-04,E,Bretagne,2021-S02,152900,225830600,67.70561651078286,0.0,0,37,30,28,0.0,28.0,28,15,20,0,45,35,53,17,66,4,44,21,0.0,46,52.0,24,27,20.0,15.0,0.0,0,40,27.0,13,28,34,23,45,29,8,21,0
1224,2021-01-11,E,Bretagne,2021-S03,167700,225830600,74.25920136597964,0.0,7,47,12,48,0.0,0.0,41,0,23,40,41,32,51,52,66,0,0,72,25.0,43,0.0,33,29,0.0,29.0,0.0,0,63,0.0,8,37,29,0,51,33,10,19,0
1225,2021-01-18,E,Bretagne,2021-S04,175100,225830600,77.53599379357802,0.0,13,49,35,44,47.0,0.0,37,20,43,51,62,53,53,26,71,0,60,37,0.0,33,0.0,22,27,0.0,0.0,0.0,0,61,0.0,16,40,7,0,49,30,8,39,0
1226,2021-01-25,E,Bretagne,2021-S05,165700,225830600,73.37358179095304,65.0,12,35,31,55,29.0,0.0,44,0,40,0,52,30,48,49,67,0,0,37,0.0,44,0.0,28,27,0.0,15.0,0.0,0,49,0.0,31,19,16,51,57,38,13,56,0
1227,2021-02-01,E,Bretagne,2021-S06,123400,225830600,54.64272777914064,0.0,12,42,33,44,30.0,0.0,51,40,42,0,64,51,58,13,66,0,0,54,0.0,43,0.0,44,25,0.0,0.0,0.0,0,37,0.0,49,31,18,66,71,38,6,12,48
1228,2021-02-08,E,Bretagne,2021-S07,172900,225830600,76.56181226104877,0.0,6,30,8,75,0.0,0.0,37,33,37,0,46,53,58,26,67,0,17,23,89.0,34,0.0,18,20,0.0,0.0,0.0,22,67,0.0,14,14,0,0,49,15,10,29,20
1229,2021-02-15,E,Bretagne,2021-S08,187500,225830600,83.02683515874287,0.0,6,45,33,29,0.0,0.0,0,24,34,15,44,64,61,28,75,6,32,100,0.0,34,0.0,14,18,0.0,0.0,0.0,0,22,0.0,25,38,17,24,44,20,7,37,0
1230,2021-02-22,E,Bretagne,2021-S09,184500,225830600,81.69840579620299,0.0,12,40,62,55,0.0,0.0,29,29,42,0,75,64,64,14,62,0,41,49,0.0,48,0.0,21,21,0.0,0.0,0.0,0,58,0.0,12,0,39,41,59,37,0,26,23
1231,2021-03-01,E,Bretagne,2021-S10,225900,225830600,100.03073099925342,0.0,7,36,19,35,0.0,0.0,28,0,44,0,52,26,62,39,68,0,62,51,0.0,29,27.0,25,17,0.0,15.0,0.0,38,23,0.0,9,0,30,0,50,36,12,16,0
1232,2021-03-08,E,Bretagne,2021-S11,276900,225830600,122.61403016243148,0.0,2,35,23,44,69.0,0.0,39,26,22,0,59,50,80,18,81,0,42,19,0.0,51,0.0,18,17,35.0,0.0,0.0,0,44,0.0,23,11,18,0,64,39,8,0,0
1233,2021-03-15,E,Bretagne,2021-S12,317600,225830600,140.6363885142226,0.0,6,43,18,15,0.0,63.0,0,0,42,17,72,49,62,50,68,0,80,74,0.0,43,0.0,18,18,0.0,0.0,0.0,0,48,0.0,22,20,32,0,68,24,4,45,0
1234,2021-03-22,E,Bretagne,2021-S13,333100,225830600,147.4999402206787,0.0,14,42,48,51,35.0,0.0,21,28,43,0,59,52,64,18,77,0,0,55,80.0,39,0.0,19,24,0.0,40.0,0.0,0,27,23.0,0,24,16,0,41,24,8,43,0
1235,2021-03-29,E,Bretagne,2021-S14,296600,225830600,131.33738297644342,0.0,9,42,27,29,45.0,0.0,0,53,58,24,78,57,52,28,80,0,34,36,25.0,35,0.0,86,25,0.0,0.0,0.0,0,28,0.0,31,41,100,0,47,79,9,39,0
1236,2021-04-05,E,Bretagne,2021-S15,335700,225830600,148.65124566821325,0.0,9,41,33,24,0.0,0.0,0,48,39,26,62,66,56,44,61,0,51,53,0.0,50,0.0,30,18,21.0,16.0,26.0,0,18,44.0,34,11,34,0,47,47,0,47,0
1237,2021-04-12,E,Bretagne,2021-S16,309100,225830600,136.87250532035958,45.0,11,32,11,19,0.0,0.0,39,16,32,0,63,57,70,38,80,0,35,56,100.0,29,0.0,40,18,0.0,0.0,0.0,0,45,58.0,17,13,19,0,56,41,0,31,0
1238,2021-04-19,E,Bretagne,2021-S17,219700,225830600,97.285310316671,0.0,9,49,25,51,0.0,0.0,0,16,35,0,61,54,74,75,83,0,52,47,0.0,38,0.0,41,17,0.0,0.0,50.0,0,47,0.0,0,21,46,0,100,44,4,40,0
1239,2021-04-26,E,Bretagne,2021-S18,194400,225830600,86.08222269258462,0.0,7,40,39,33,0.0,0.0,29,0,25,0,47,41,58,46,71,0,13,95,0.0,40,0.0,28,15,26.0,0.0,0.0,0,36,0.0,20,25,71,0,49,26,7,33,0
1240,2021-05-03,E,Bretagne,2021-S19,188500,225830600,83.46964494625618,0.0,5,39,40,36,0.0,0.0,42,13,26,0,47,57,53,48,78,0,28,56,33.0,53,0.0,6,11,0.0,14.0,0.0,0,41,0.0,14,63,31,0,58,39,3,43,0
1241,2021-05-10,E,Bretagne,2021-S20,179400,225830600,79.44007587988519,100.0,4,39,26,50,0.0,32.0,40,24,34,17,50,43,40,49,59,0,43,47,0.0,57,23.0,41,10,0.0,0.0,0.0,0,13,0.0,28,50,26,0,39,37,0,28,0
1242,2021-05-17,E,Bretagne,2021-S21,137700,225830600,60.97490774058077,0.0,4,40,21,17,0.0,0.0,46,12,30,18,48,80,64,0,65,0,28,85,0.0,56,0.0,39,11,0.0,22.0,0.0,0,16,0.0,49,43,23,28,51,20,9,14,0
1243,2021-05-24,E,Bretagne,2021-S22,113300,225830600,50.17034892525636,0.0,2,38,14,31,25.0,44.0,0,0,23,39,51,74,48,98,66,0,70,39,0.0,79,40.0,57,9,0.0,0.0,0.0,0,33,0.0,42,43,23,25,34,27,0,41,0
1244,2021-05-31,E,Bretagne,2021-S23,71200,225830600,31.52805687094663,69.0,7,38,18,34,0.0,24.0,0,34,21,0,63,82,56,42,64,0,38,46,40.0,59,0.0,33,8,0.0,0.0,0.0,0,36,0.0,17,47,22,21,55,28,0,14,0
1245,2021-06-07,E,Bretagne,2021-S24,40200,225830600,17.800953458034474,0.0,0,36,14,39,39.0,0.0,37,14,31,0,44,62,59,66,68,0,80,48,82.0,73,0.0,24,8,0.0,71.0,0.0,0,41,0.0,24,19,11,0,45,30,6,19,0
1246,2021-06-14,E,Bretagne,2021-S25,34300,225830600,15.18837571170603,0.0,0,32,13,20,0.0,0.0,39,0,32,27,60,64,71,27,61,7,39,43,0.0,70,0.0,26,7,0.0,0.0,0.0,0,21,40.0,17,44,13,0,35,28,12,28,0
1247,2021-06-21,E,Bretagne,2021-S26,43200,225830600,19.12938282057436,0.0,4,33,0,30,32.0,0.0,27,0,42,61,55,57,72,56,58,0,31,22,0.0,76,50.0,0,7,0.0,14.0,28.0,0,44,0.0,19,0,8,0,45,20,4,33,0
1248,2021-06-28,E,Bretagne,2021-S27,57000,225830600,25.24015788825784,0.0,0,50,22,27,0.0,0.0,0,21,33,34,46,31,81,34,75,0,54,56,0.0,55,0.0,16,6,0.0,24.0,0.0,26,62,0.0,25,42,18,0,48,35,0,0,0
1249,2021-07-05,E,Bretagne,2021-S28,103300,225830600,45.74225105012341,0.0,5,31,24,38,71.0,0.0,0,0,46,0,75,64,73,33,92,0,28,61,81.0,49,66.0,15,9,43.0,0.0,0.0,0,40,0.0,50,46,47,0,53,22,5,12,0
1250,2021-07-12,E,Bretagne,2021-S29,193700,225830600,85.77225584132532,0.0,6,42,16,27,0.0,0.0,0,14,46,0,65,100,48,53,80,0,23,57,0.0,45,0.0,28,10,0.0,43.0,0.0,63,45,35.0,17,38,93,0,46,36,0,23,29
1251,2021-07-19,E,Bretagne,2021-S30,217900,225830600,96.48825269914704,0.0,10,40,45,45,0.0,100.0,0,18,58,0,84,48,44,29,89,0,28,37,0.0,48,46.0,14,12,0.0,26.0,89.0,100,65,0.0,29,49,72,0,49,17,0,0,0
1252,2021-07-26,E,Bretagne,2021-S31,261200,225830600,115.66191649847276,0.0,13,34,27,37,0.0,0.0,28,19,38,0,69,73,42,0,95,0,0,25,65.0,61,0.0,23,11,18.0,83.0,0.0,70,26,0.0,23,24,47,24,43,43,0,16,33
1253,2021-08-02,E,Bretagne,2021-S32,296900,225830600,131.47022591269737,0.0,8,29,16,22,29.0,0.0,26,30,24,0,67,69,71,22,75,0,0,29,0.0,61,24.0,12,9,0.0,21.0,0.0,33,55,0.0,23,62,33,0,45,10,0,20,0
1254,2021-08-09,E,Bretagne,2021-S33,296900,225830600,131.47022591269737,0.0,7,39,50,44,0.0,35.0,100,34,41,32,73,83,62,58,77,0,40,40,0.0,39,0.0,6,9,0.0,33.0,70.0,28,39,0.0,10,31,28,0,29,17,4,35,28
1255,2021-08-16,E,Bretagne,2021-S34,266300,225830600,117.92024641479055,0.0,10,45,18,24,24.0,0.0,0,31,37,24,72,78,52,42,70,0,39,55,51.0,52,20.0,9,9,18.0,32.0,0.0,0,18,0.0,26,16,17,0,40,22,0,0,0
1256,2021-08-23,E,Bretagne,2021-S35,180900,225830600,80.10429056115512,0.0,4,45,22,36,85.0,29.0,44,0,30,0,65,63,68,39,75,0,36,57,0.0,49,0.0,19,8,21.0,18.0,35.0,0,52,0.0,0,18,11,58,59,13,4,38,0
1257,2021-08-30,E,Bretagne,2021-S36,133900,225830600,59.29223054803025,0.0,9,36,12,15,32.0,43.0,0,29,45,0,39,52,66,45,61,0,34,60,0.0,50,30.0,33,6,0.0,20.0,0.0,0,38,0.0,19,15,12,0,54,31,8,0,0
1258,2021-09-06,E,Bretagne,2021-S37,96700,225830600,42.81970645253566,0.0,2,39,18,65,0.0,0.0,0,16,43,0,62,60,81,55,67,0,44,96,35.0,59,0.0,21,6,34.0,0.0,54.0,0,23,0.0,23,18,0,0,61,28,0,0,0
1259,2021-09-13,E,Bretagne,2021-S38,65400,225830600,28.959760103369515,0.0,3,30,44,20,0.0,34.0,0,15,42,0,63,56,62,40,65,0,53,38,0.0,72,0.0,27,5,0.0,23.0,0.0,0,36,0.0,9,0,44,0,47,15,9,0,0
1260,2021-09-20,E,Bretagne,2021-S39,48800,225830600,21.60911763064881,0.0,7,45,34,24,0.0,0.0,0,0,47,0,53,69,69,36,66,4,0,39,0.0,41,24.0,15,5,0.0,0.0,0.0,0,55,27.0,24,10,12,0,25,14,6,0,0
1261,2021-09-27,E,Bretagne,2021-S40,45000,225830600,19.92644043809829,92.0,5,40,41,49,0.0,0.0,25,36,60,23,61,47,74,31,86,7,28,61,0.0,58,0.0,36,4,30.0,0.0,0.0,0,35,0.0,11,23,0,0,52,44,0,30,0
1262,2021-10-04,E,Bretagne,2021-S41,62200,225830600,27.542768783326974,67.0,4,38,17,61,0.0,0.0,51,22,68,42,50,53,62,27,81,4,39,60,0.0,87,35.0,0,4,0.0,45.0,0.0,0,69,0.0,25,14,9,0,24,21,0,0,0
1263,2021-10-11,E,Bretagne,2021-S42,89100,225830600,39.45435206743461,0.0,5,32,29,44,0.0,0.0,0,35,69,26,60,46,49,34,75,4,35,83,0.0,74,36.0,30,4,0.0,0.0,0.0,94,33,0.0,22,16,17,0,46,30,0,47,0
1264,2021-10-18,E,Bretagne,2021-S43,102400,225830600,45.34372224136144,0.0,0,37,24,45,0.0,0.0,0,32,79,19,60,65,58,48,69,0,13,58,87.0,80,0.0,13,5,0.0,0.0,0.0,0,77,0.0,18,0,0,0,45,24,0,0,0
1265,2021-10-25,E,Bretagne,2021-S44,130500,225830600,57.78667727048504,0.0,8,38,0,39,0.0,0.0,0,18,75,0,41,81,81,45,75,0,37,50,0.0,55,0.0,31,4,0.0,0.0,0.0,0,74,0.0,77,21,8,0,56,18,4,0,0
1266,2021-11-01,E,Bretagne,2021-S45,191800,225830600,84.93091724505005,0.0,3,34,28,29,0.0,0.0,0,0,61,0,46,72,53,43,57,0,42,9,45.0,61,0.0,0,5,0.0,0.0,0.0,0,70,0.0,16,0,0,0,42,14,0,0,41
1267,2021-11-08,E,Bretagne,2021-S46,295500,225830600,130.85029221017876,0.0,10,44,31,39,0.0,33.0,25,28,58,18,82,29,58,77,70,0,43,65,0.0,64,0.0,18,6,0.0,0.0,0.0,0,26,0.0,36,19,13,24,53,25,0,52,24
1268,2021-11-15,E,Bretagne,2021-S47,431400,225830600,191.0281423332356,0.0,11,45,16,25,0.0,0.0,39,24,45,0,61,74,61,45,75,4,54,74,0.0,73,29.0,38,8,0.0,0.0,0.0,0,68,0.0,35,18,19,0,51,19,0,13,59
1269,2021-11-22,E,Bretagne,2021-S48,619300,225830600,274.2321014069838,0.0,12,41,42,36,100.0,37.0,0,41,75,27,80,58,51,83,72,19,48,56,27.0,73,0.0,22,8,0.0,0.0,0.0,23,49,0.0,22,0,21,0,51,27,5,13,26
1270,2021-11-29,E,Bretagne,2021-S49,625500,225830600,276.97752208956626,0.0,21,50,38,93,0.0,0.0,31,53,84,0,39,92,53,67,68,100,36,63,27.0,45,0.0,23,10,0.0,16.0,45.0,44,42,94.0,43,33,41,0,56,38,9,56,0
1271,2021-12-06,E,Bretagne,2021-S50,597400,225830600,264.53456706044267,0.0,17,44,39,51,70.0,28.0,61,36,65,0,66,64,54,35,61,37,13,57,0.0,45,0.0,46,9,0.0,31.0,0.0,0,63,0.0,26,37,39,0,58,24,6,35,0
1272,2021-12-13,E,Bretagne,2021-S51,799400,225830600,353.9821441381283,45.0,33,54,55,42,0.0,46.0,0,0,61,0,65,63,62,89,60,36,87,87,0.0,68,32.0,20,8,0.0,24.0,63.0,0,16,0.0,11,21,34,0,37,21,10,51,0
1273,2021-12-20,E,Bretagne,2021-S52,2500500,225830600,1107.2458736769952,0.0,26,52,73,78,0.0,55.0,36,0,67,0,61,61,52,38,62,43,0,41,0.0,55,77.0,34,10,45.0,55.0,0.0,0,42,0.0,16,33,48,37,44,15,5,65,82
1274,2021-12-27,E,Bretagne,2022-S01,4424400,225830600,1959.167623873824,0.0,88,70,49,38,0.0,73.0,0,46,97,37,83,77,57,25,68,53,100,67,52.0,50,100.0,79,11,100.0,41.0,0.0,0,65,0.0,24,49,55,0,49,22,13,78,0
1275,2022-01-03,E,Bretagne,2022-S02,4976700,225830600,2203.731469517417,0.0,100,100,100,100,52.0,47.0,0,47,73,40,96,92,50,0,82,39,40,73,55.0,78,0.0,60,10,0.0,57.0,90.0,0,100,30.0,38,46,34,0,54,19,0,91,0
1276,2022-01-10,E,Bretagne,2022-S03,6730300,225830600,2980.242712900732,0.0,71,64,99,54,0.0,58.0,46,19,57,52,76,67,59,62,80,37,29,31,0.0,68,60.0,59,8,62.0,0.0,34.0,30,30,0.0,24,56,29,71,64,8,0,100,0
1277,2022-01-17,E,Bretagne,2022-S04,7469400,225830600,3307.5234268518084,36.0,67,73,48,45,0.0,25.0,33,15,74,22,82,60,54,54,87,27,33,40,0.0,70,0.0,65,7,67.0,44.0,0.0,31,50,54.0,17,0,51,0,73,39,9,20,27
1278,2022-01-24,E,Bretagne,2022-S05,6017700,225830600,2664.696458318758,95.0,68,73,91,88,0.0,0.0,35,11,74,0,69,78,66,48,78,13,18,32,36.0,87,0.0,49,6,0.0,0.0,35.0,47,58,0.0,30,13,47,86,53,40,7,0,0
1279,2022-01-31,E,Bretagne,2022-S06,3200800,225830600,1417.345567872556,0.0,63,81,84,62,0.0,0.0,35,26,63,100,62,73,64,55,82,18,40,34,55.0,97,57.0,44,6,0.0,36.0,0.0,26,35,0.0,30,17,45,0,53,52,6,15,0
1280,2022-02-07,E,Bretagne,2022-S07,2101100,225830600,930.3876445441848,0.0,35,52,58,58,41.0,35.0,60,16,50,21,52,52,67,43,66,12,34,75,0.0,87,0.0,16,5,0.0,28.0,0.0,0,47,0.0,28,25,15,0,49,16,0,0,0
1281,2022-02-14,E,Bretagne,2022-S08,1716300,225830600,759.9944383090689,26.0,20,52,46,53,21.0,0.0,53,12,40,17,76,68,65,58,66,10,21,58,82.0,97,0.0,5,4,0.0,0.0,0.0,20,60,29.0,14,29,22,0,39,33,0,0,0
1282,2022-02-21,E,Bretagne,2022-S09,1857600,225830600,822.5634612846975,0.0,21,55,33,47,0.0,0.0,0,49,37,32,68,62,84,61,78,8,35,64,0.0,87,0.0,22,3,0.0,20.0,0.0,0,52,0.0,51,0,23,0,56,28,4,15,17
1283,2022-02-28,E,Bretagne,2022-S10,2378000,225830600,1053.0016747066163,0.0,17,55,33,52,50.0,0.0,23,0,41,0,81,29,60,76,78,5,23,59,0.0,100,0.0,17,3,0.0,15.0,61.0,45,49,0.0,33,0,27,0,68,27,3,0,0
1284,2022-03-07,E,Bretagne,2022-S11,3127900,225830600,1385.0647343628366,0.0,24,58,26,59,0.0,0.0,0,23,57,41,83,80,71,42,73,6,44,51,38.0,70,0.0,23,3,18.0,0.0,27.0,0,40,21.0,31,0,15,0,48,19,0,0,66
1285,2022-03-14,E,Bretagne,2022-S12,4129800,225830600,1828.715860472407,42.0,27,69,36,75,0.0,24.0,64,41,68,41,74,26,70,58,75,7,55,68,0.0,88,69.0,18,3,0.0,16.0,0.0,0,46,0.0,17,0,20,0,54,22,7,0,86
1286,2022-03-21,E,Bretagne,2022-S13,3988400,225830600,1766.102556518027,0.0,35,76,62,88,28.0,34.0,0,34,100,0,73,68,90,32,84,9,20,74,0.0,81,58.0,20,3,0.0,0.0,0.0,0,29,0.0,13,0,0,0,57,17,4,0,24
1287,2022-03-28,E,Bretagne,2022-S14,3707000,225830600,1641.495882311786,0.0,33,78,71,81,23.0,27.0,0,20,87,0,76,82,100,71,79,8,65,59,0.0,92,0.0,17,3,0.0,33.0,0.0,0,37,17.0,16,12,10,30,61,17,8,0,0
1288,2022-04-04,E,Bretagne,2022-S15,2931900,225830600,1298.2740160102303,34.0,29,76,83,73,0.0,51.0,55,17,81,35,70,60,86,44,100,11,55,47,0.0,73,0.0,25,3,0.0,31.0,0.0,25,42,0.0,21,18,19,0,50,20,6,19,0
1289,2022-04-11,E,Bretagne,2022-S16,1904800,225830600,843.464083255325,0.0,28,63,77,61,40.0,38.0,0,20,90,0,69,70,65,71,76,0,33,50,0.0,71,0.0,20,3,0.0,0.0,0.0,26,33,0.0,15,0,17,0,56,32,6,25,35
1290,2022-04-18,E,Bretagne,2022-S17,1427100,225830600,631.9338477602238,0.0,22,55,52,44,0.0,0.0,38,0,70,0,72,49,69,50,86,0,29,54,27.0,77,36.0,19,2,22.0,0.0,46.0,0,42,0.0,18,0,12,0,57,28,0,22,0
1291,2022-04-25,E,Bretagne,2022-S18,1140500,225830600,505.0245626589134,0.0,21,52,30,42,0.0,17.0,49,12,50,27,100,61,75,61,86,3,56,56,0.0,81,15.0,5,2,35.0,0.0,0.0,0,40,0.0,14,0,10,0,54,0,0,0,32
1292,2022-05-02,E,Bretagne,2022-S19,915500,225830600,405.39236046842194,36.0,14,54,20,32,0.0,0.0,0,10,50,19,58,67,61,100,72,0,45,54,0.0,90,16.0,26,2,0.0,0.0,0.0,0,22,0.0,0,17,0,22,48,28,0,0,0
1293,2022-05-09,E,Bretagne,2022-S20,686300,225830600,303.9003571703746,24.0,16,54,34,37,0.0,0.0,0,39,58,0,66,30,63,52,77,4,47,48,0.0,87,0.0,26,2,0.0,17.0,0.0,16,68,36.0,24,12,15,17,35,30,4,19,0
1294,2022-05-16,E,Bretagne,2022-S21,510600,225830600,226.09867750428864,0.0,8,59,26,66,0.0,58.0,26,17,64,0,66,66,74,73,88,0,59,22,0.0,73,0.0,22,2,0.0,15.0,37.0,0,33,0.0,27,0,19,0,46,21,11,13,0
1295,2022-05-23,E,Bretagne,2022-S22,612000,225830600,270.9995899581368,0.0,6,59,47,40,0.0,23.0,16,33,73,0,73,75,77,49,75,0,38,49,0.0,81,0.0,29,1,0.0,100.0,0.0,0,18,0.0,9,8,7,0,43,16,9,0,18
1296,2020-05-11,G,Champagne_Ardennes,2020-S20,6400,130851100,4.891055558570009,0.0,16,44,42,47,0.0,0.0,37,33,8,0,35,49,39,39,44,0,0,0,,11,0.0,52,85,0.0,0.0,0.0,0,10,0.0,57,33,0,19,27,69,86,0,39
1297,2020-05-18,G,Champagne_Ardennes,2020-S21,8000,130851100,6.11381944821251,0.0,0,50,0,18,0.0,0.0,28,0,18,0,25,22,30,29,51,11,0,51,,0,0.0,19,66,0.0,0.0,0.0,0,0,27.0,26,0,0,0,68,75,70,67,46
1298,2020-05-25,G,Champagne_Ardennes,2020-S22,7200,130851100,5.502437503391259,0.0,14,15,0,34,0.0,0.0,0,54,6,0,26,13,47,0,54,0,23,0,,0,19.0,26,51,0.0,0.0,0.0,23,0,44.0,65,0,0,0,74,32,38,0,0
1299,2020-06-01,G,Champagne_Ardennes,2020-S23,12200,130851100,9.32357465852408,0.0,18,31,12,22,0.0,0.0,0,0,17,0,49,0,45,0,43,0,0,22,,47,0.0,10,33,0.0,46.0,0.0,30,25,21.0,68,34,22,0,81,42,42,30,0
1300,2020-06-08,G,Champagne_Ardennes,2020-S24,5300,130851100,4.050405384440788,0.0,9,18,0,29,0.0,22.0,0,0,12,55,33,52,56,48,43,0,24,28,,59,0.0,26,31,0.0,25.0,0.0,0,27,0.0,100,0,0,0,44,45,20,0,0
1301,2020-06-15,G,Champagne_Ardennes,2020-S25,4600,130851100,3.5154461827221937,0.0,0,9,0,0,0.0,40.0,0,0,0,0,34,30,56,44,63,0,0,55,,60,0.0,23,33,0.0,0.0,0.0,0,26,0.0,79,20,15,0,59,40,0,0,0
1302,2020-06-22,G,Champagne_Ardennes,2020-S26,1800,130851100,1.3756093758478147,0.0,0,45,17,34,0.0,0.0,0,0,0,0,35,30,61,0,35,0,22,33,,50,0.0,20,33,0.0,23.0,56.0,28,17,0.0,30,29,0,42,35,62,0,0,0
1303,2020-06-29,G,Champagne_Ardennes,2020-S27,1700,130851100,1.2991866327451584,0.0,15,45,0,21,0.0,39.0,0,34,8,0,46,38,33,0,59,0,100,32,,59,20.0,0,29,43.0,0.0,0.0,38,14,32.0,61,16,0,0,19,63,0,0,25
1304,2020-07-06,G,Champagne_Ardennes,2020-S28,2100,130851100,1.604877605155784,73.0,11,62,29,22,0.0,33.0,0,0,0,0,32,19,46,20,42,0,18,0,,61,0.0,0,30,0.0,0.0,0.0,26,0,0.0,67,19,36,0,57,0,18,0,0
1305,2020-07-13,G,Champagne_Ardennes,2020-S29,2800,130851100,2.1398368068743787,0.0,11,21,65,36,0.0,0.0,0,0,16,95,19,50,76,45,47,0,24,39,,41,0.0,32,29,0.0,0.0,0.0,0,25,0.0,38,74,26,0,28,28,13,46,0
1306,2020-07-20,G,Champagne_Ardennes,2020-S30,5400,130851100,4.126828127543445,0.0,0,33,0,0,45.0,0.0,0,29,16,0,45,21,46,0,77,0,0,43,,60,33.0,15,32,0.0,30.0,0.0,28,20,0.0,46,31,28,22,33,53,0,0,0
1307,2020-07-27,G,Champagne_Ardennes,2020-S31,6000,130851100,4.585364586159383,0.0,0,23,0,24,23.0,22.0,0,0,25,70,34,41,23,27,72,0,69,36,,23,45.0,0,28,0.0,0.0,0.0,0,46,0.0,38,36,0,0,68,33,19,0,0
1308,2020-08-03,G,Champagne_Ardennes,2020-S32,9000,130851100,6.878046879239075,26.0,0,31,0,58,0.0,100.0,0,0,14,0,70,15,46,0,65,0,21,25,,58,0.0,0,25,0.0,0.0,0.0,0,0,0.0,0,0,60,0,25,0,12,100,0
1309,2020-08-10,G,Champagne_Ardennes,2020-S33,13600,130851100,10.393493061961268,0.0,0,30,0,0,0.0,37.0,32,0,10,0,46,0,39,0,48,0,0,22,,47,0.0,0,24,0.0,0.0,0.0,0,34,0.0,21,78,28,63,48,16,17,34,0
1310,2020-08-17,G,Champagne_Ardennes,2020-S34,22900,130851100,17.50080817050831,28.0,0,12,0,0,0.0,0.0,0,0,35,0,57,0,49,59,78,0,0,40,,45,0.0,23,23,0.0,38.0,0.0,0,0,0.0,39,100,0,0,42,31,44,63,0
1311,2020-08-24,G,Champagne_Ardennes,2020-S35,29300,130851100,22.39186372907832,0.0,19,23,0,39,41.0,0.0,0,0,17,0,13,27,27,0,92,0,22,0,,53,20.0,22,26,0.0,0.0,0.0,44,0,0.0,19,0,15,0,82,70,17,28,42
1312,2020-08-31,G,Champagne_Ardennes,2020-S36,42600,130851100,32.55608856173161,0.0,10,30,17,27,17.0,0.0,0,42,16,0,24,14,33,0,59,0,42,46,,13,0.0,0,24,0.0,0.0,36.0,0,20,0.0,0,0,0,0,23,52,26,21,0
1313,2020-09-07,G,Champagne_Ardennes,2020-S37,72000,130851100,55.0243750339126,0.0,0,56,0,13,0.0,0.0,0,33,34,0,57,0,62,0,98,0,42,35,,37,44.0,0,27,100.0,0.0,54.0,0,17,15.0,0,22,36,0,66,41,56,19,0
1314,2020-09-14,G,Champagne_Ardennes,2020-S38,80400,130851100,61.443885454535724,0.0,0,42,93,44,0.0,0.0,0,0,35,53,25,13,58,0,56,0,0,0,,53,0.0,0,26,0.0,0.0,0.0,0,48,21.0,47,30,30,55,97,66,24,20,0
