,region,week,date,P,pop,incidence
433,E,2020-S21,2020-05-18,16700,225830600,7.394923451472033
434,E,2020-S22,2020-05-25,7000,225830600,3.099668512593068
435,E,2020-S23,2020-06-01,2000,225830600,0.8856195750265907
436,E,2020-S24,2020-06-08,1600,225830600,0.7084956600212725
437,E,2020-S25,2020-06-15,1900,225830600,0.8413385962752612
438,E,2020-S26,2020-06-22,2300,225830600,1.0184625112805794
439,E,2020-S27,2020-06-29,2500,225830600,1.1070244687832385
440,E,2020-S28,2020-07-06,7200,225830600,3.1882304700957267
441,E,2020-S29,2020-07-13,19700,225830600,8.72335281401192
442,E,2020-S30,2020-07-20,7700,225830600,3.409635363852374
443,E,2020-S31,2020-07-27,10200,225830600,4.516659832635613
444,E,2020-S32,2020-08-03,22200,225830600,9.830377282795157
445,E,2020-S33,2020-08-10,20700,225830600,9.166162601525214
446,E,2020-S34,2020-08-17,30000,225830600,13.28429362539886
447,E,2020-S35,2020-08-24,39500,225830600,17.490986606775166
448,E,2020-S36,2020-08-31,63500,225830600,28.11842150709425
449,E,2020-S37,2020-09-07,63900,225830600,28.29554542209957
450,E,2020-S38,2020-09-14,87200,225830600,38.61301347115936
451,E,2020-S39,2020-09-21,77500,225830600,34.31775853228039
452,E,2020-S40,2020-09-28,77000,225830600,34.096353638523745
453,E,2020-S41,2020-10-05,127300,225830600,56.3696859504425
454,E,2020-S42,2020-10-12,204700,225830600,90.64316350397156
455,E,2020-S43,2020-10-19,314300,225830600,139.17511621542872
456,E,2020-S44,2020-10-26,426100,225830600,188.6812504594152
457,E,2020-S45,2020-11-02,431100,225830600,190.89529939698164
458,E,2020-S46,2020-11-09,250000,225830600,110.70244687832384
459,E,2020-S47,2020-11-16,142300,225830600,63.01183276314193
460,E,2020-S48,2020-11-23,83100,225830600,36.79749334235484
461,E,2020-S49,2020-11-30,75800,225830600,33.56498189350779
462,E,2020-S50,2020-12-07,87400,225830600,38.70157542866201
463,E,2020-S51,2020-12-14,95000,225830600,42.06692981376306
464,E,2020-S52,2020-12-21,84000,225830600,37.19602215111681
465,E,2020-S53,2020-12-28,113600,225830600,50.30319186151035
466,E,2021-S01,2020-12-28,148100,225830600,65.58012953071903
467,E,2021-S02,2021-01-04,152900,225830600,67.70561651078286
468,E,2021-S03,2021-01-11,167700,225830600,74.25920136597964
469,E,2021-S04,2021-01-18,175100,225830600,77.53599379357802
470,E,2021-S05,2021-01-25,165700,225830600,73.37358179095304
471,E,2021-S06,2021-02-01,123400,225830600,54.64272777914064
472,E,2021-S07,2021-02-08,172900,225830600,76.56181226104877
473,E,2021-S08,2021-02-15,187500,225830600,83.02683515874287
474,E,2021-S09,2021-02-22,184500,225830600,81.69840579620299
475,E,2021-S10,2021-03-01,225900,225830600,100.03073099925342
476,E,2021-S11,2021-03-08,276900,225830600,122.61403016243148
477,E,2021-S12,2021-03-15,317600,225830600,140.6363885142226
478,E,2021-S13,2021-03-22,333100,225830600,147.4999402206787
479,E,2021-S14,2021-03-29,296600,225830600,131.33738297644342
480,E,2021-S15,2021-04-05,335700,225830600,148.65124566821325
481,E,2021-S16,2021-04-12,309100,225830600,136.87250532035958
482,E,2021-S17,2021-04-19,219700,225830600,97.285310316671
483,E,2021-S18,2021-04-26,194400,225830600,86.08222269258462
484,E,2021-S19,2021-05-03,188500,225830600,83.46964494625618
485,E,2021-S20,2021-05-10,179400,225830600,79.44007587988519
486,E,2021-S21,2021-05-17,137700,225830600,60.97490774058077
487,E,2021-S22,2021-05-24,113300,225830600,50.17034892525636
488,E,2021-S23,2021-05-31,71200,225830600,31.52805687094663
489,E,2021-S24,2021-06-07,40200,225830600,17.800953458034474
490,E,2021-S25,2021-06-14,34300,225830600,15.18837571170603
491,E,2021-S26,2021-06-21,43200,225830600,19.12938282057436
492,E,2021-S27,2021-06-28,57000,225830600,25.24015788825784
493,E,2021-S28,2021-07-05,103300,225830600,45.74225105012341
494,E,2021-S29,2021-07-12,193700,225830600,85.77225584132532
495,E,2021-S30,2021-07-19,217900,225830600,96.48825269914704
496,E,2021-S31,2021-07-26,261200,225830600,115.66191649847276
497,E,2021-S32,2021-08-02,296900,225830600,131.47022591269737
498,E,2021-S33,2021-08-09,296900,225830600,131.47022591269737
499,E,2021-S34,2021-08-16,266300,225830600,117.92024641479055
500,E,2021-S35,2021-08-23,180900,225830600,80.10429056115512
501,E,2021-S36,2021-08-30,133900,225830600,59.29223054803025
502,E,2021-S37,2021-09-06,96700,225830600,42.81970645253566
503,E,2021-S38,2021-09-13,65400,225830600,28.959760103369515
504,E,2021-S39,2021-09-20,48800,225830600,21.60911763064881
505,E,2021-S40,2021-09-27,45000,225830600,19.92644043809829
506,E,2021-S41,2021-10-04,62200,225830600,27.542768783326974
507,E,2021-S42,2021-10-11,89100,225830600,39.45435206743461
508,E,2021-S43,2021-10-18,102400,225830600,45.34372224136144
509,E,2021-S44,2021-10-25,130500,225830600,57.78667727048504
510,E,2021-S45,2021-11-01,191800,225830600,84.93091724505005
511,E,2021-S46,2021-11-08,295500,225830600,130.85029221017876
512,E,2021-S47,2021-11-15,431400,225830600,191.0281423332356
513,E,2021-S48,2021-11-22,619300,225830600,274.2321014069838
514,E,2021-S49,2021-11-29,625500,225830600,276.97752208956626
515,E,2021-S50,2021-12-06,597400,225830600,264.53456706044267
516,E,2021-S51,2021-12-13,799400,225830600,353.9821441381283
517,E,2021-S52,2021-12-20,2500500,225830600,1107.2458736769952
518,E,2022-S01,2021-12-27,4424400,225830600,1959.167623873824
519,E,2022-S02,2022-01-03,4976700,225830600,2203.731469517417
520,E,2022-S03,2022-01-10,6730300,225830600,2980.242712900732
521,E,2022-S04,2022-01-17,7469400,225830600,3307.5234268518084
522,E,2022-S05,2022-01-24,6017700,225830600,2664.696458318758
523,E,2022-S06,2022-01-31,3200800,225830600,1417.345567872556
524,E,2022-S07,2022-02-07,2101100,225830600,930.3876445441848
525,E,2022-S08,2022-02-14,1716300,225830600,759.9944383090689
526,E,2022-S09,2022-02-21,1857600,225830600,822.5634612846975
527,E,2022-S10,2022-02-28,2378000,225830600,1053.0016747066163
528,E,2022-S11,2022-03-07,3127900,225830600,1385.0647343628366
529,E,2022-S12,2022-03-14,4129800,225830600,1828.715860472407
530,E,2022-S13,2022-03-21,3988400,225830600,1766.102556518027
531,E,2022-S14,2022-03-28,3707000,225830600,1641.495882311786
532,E,2022-S15,2022-04-04,2931900,225830600,1298.2740160102303
533,E,2022-S16,2022-04-11,1904800,225830600,843.464083255325
534,E,2022-S17,2022-04-18,1427100,225830600,631.9338477602238
535,E,2022-S18,2022-04-25,1140500,225830600,505.0245626589134
536,E,2022-S19,2022-05-02,915500,225830600,405.39236046842194
537,E,2022-S20,2022-05-09,686300,225830600,303.9003571703746
538,E,2022-S21,2022-05-16,510600,225830600,226.09867750428864
539,E,2022-S22,2022-05-23,612000,225830600,270.9995899581368
540,F,2020-S20,2020-05-11,17000,255907300,6.643030503623773
541,F,2020-S21,2020-05-18,19600,255907300,7.659023404177997
542,F,2020-S22,2020-05-25,15400,255907300,6.017804103282712
543,F,2020-S23,2020-06-01,6100,255907300,2.3836756513002952
544,F,2020-S24,2020-06-08,6700,255907300,2.618135551428193
545,F,2020-S25,2020-06-15,7100,255907300,2.7744421515134583
546,F,2020-S26,2020-06-22,5700,255907300,2.22736905121503
547,F,2020-S27,2020-06-29,7100,255907300,2.7744421515134583
548,F,2020-S28,2020-07-06,6400,255907300,2.500905601364244
549,F,2020-S29,2020-07-13,3800,255907300,1.4849127008100198
550,F,2020-S30,2020-07-20,15200,255907300,5.939650803240079
551,F,2020-S31,2020-07-27,19800,255907300,7.737176704220629
552,F,2020-S32,2020-08-03,26800,255907300,10.472542205712772
553,F,2020-S33,2020-08-10,50400,255907300,19.69463161074342
554,F,2020-S34,2020-08-17,70400,255907300,27.509961615006684
555,F,2020-S35,2020-08-24,89100,255907300,34.817295168992835
556,F,2020-S36,2020-08-31,112000,255907300,43.76584802387427
557,F,2020-S37,2020-09-07,137800,255907300,53.84762372937388
558,F,2020-S38,2020-09-14,165500,255907300,64.67185578527851
559,F,2020-S39,2020-09-21,152400,255907300,59.55281463248607
560,F,2020-S40,2020-09-28,170200,255907300,66.50845833628036
561,F,2020-S41,2020-10-05,274800,255907300,107.38263425857724
562,F,2020-S42,2020-10-12,421600,255907300,164.74715648986958
563,F,2020-S43,2020-10-19,786800,255907300,307.4550823677167
564,F,2020-S44,2020-10-26,1009000,255907300,394.2833987150816
565,F,2020-S45,2020-11-02,913000,255907300,356.76981469461793
566,F,2020-S46,2020-11-09,577600,255907300,225.706730523123
567,F,2020-S47,2020-11-16,375400,255907300,146.69374418002144
568,F,2020-S48,2020-11-23,271200,255907300,105.97587485780984
569,F,2020-S49,2020-11-30,270100,255907300,105.54603170757537
570,F,2020-S50,2020-12-07,302900,255907300,118.3631729145671
571,F,2020-S51,2020-12-14,346800,255907300,135.51782227392496
572,F,2020-S52,2020-12-21,277100,255907300,108.2813972090675
573,F,2020-S53,2020-12-28,313100,255907300,122.34899121674138
574,F,2021-S01,2020-12-28,432900,255907300,169.1628179422783
575,F,2021-S02,2021-01-04,432700,255907300,169.08466464223568
576,F,2021-S03,2021-01-11,483100,255907300,188.7792962529791
577,F,2021-S04,2021-01-18,479900,255907300,187.52884345229697
578,F,2021-S05,2021-01-25,440800,255907300,172.2498732939623
579,F,2021-S06,2021-02-01,347800,255907300,135.90858877413814
580,F,2021-S07,2021-02-08,375700,255907300,146.81097413008538
581,F,2021-S08,2021-02-15,403100,255907300,157.51797623592606
582,F,2021-S09,2021-02-22,376000,255907300,146.92820408014933
583,F,2021-S10,2021-03-01,441200,255907300,172.40617989404757
584,F,2021-S11,2021-03-08,573000,255907300,223.90920462214245
585,F,2021-S12,2021-03-15,699100,255907300,273.1848602990224
586,F,2021-S13,2021-03-22,778200,255907300,304.09449046588355
587,F,2021-S14,2021-03-29,663800,255907300,259.3908028414977
588,F,2021-S15,2021-04-05,692400,255907300,270.5667247475941
589,F,2021-S16,2021-04-12,621500,255907300,242.8613798824809
590,F,2021-S17,2021-04-19,459600,255907300,179.59628349796978
591,F,2021-S18,2021-04-26,396800,255907300,155.05614728458312
592,F,2021-S19,2021-05-03,314400,255907300,122.85698766701849
593,F,2021-S20,2021-05-10,310900,255907300,121.48930491627242
594,F,2021-S21,2021-05-17,224800,255907300,87.84430924791907
595,F,2021-S22,2021-05-24,169900,255907300,66.39122838621641
596,F,2021-S23,2021-05-31,88600,255907300,34.621911918886255
597,F,2021-S24,2021-06-07,43200,255907300,16.881112809208645
598,F,2021-S25,2021-06-14,34200,255907300,13.364214307290178
599,F,2021-S26,2021-06-21,39100,255907300,15.278970158334678
600,F,2021-S27,2021-06-28,44400,255907300,17.350032609464446
601,F,2021-S28,2021-07-05,79800,255907300,31.18316671701042
602,F,2021-S29,2021-07-12,153900,255907300,60.1389643828058
603,F,2021-S30,2021-07-19,213700,255907300,83.50680109555296
604,F,2021-S31,2021-07-26,238800,255907300,93.31504025090337
605,F,2021-S32,2021-08-02,298600,255907300,116.68287696365051
606,F,2021-S33,2021-08-09,285500,255907300,111.56383581085808
607,F,2021-S34,2021-08-16,276500,255907300,108.0469373089396
608,F,2021-S35,2021-08-23,225700,255907300,88.19599909811092
609,F,2021-S36,2021-08-30,169900,255907300,66.39122838621641
610,F,2021-S37,2021-09-06,134100,255907300,52.40178767858517
611,F,2021-S38,2021-09-13,99800,255907300,38.99849672127368
612,F,2021-S39,2021-09-20,77100,255907300,30.12809716643488
613,F,2021-S40,2021-09-27,71600,255907300,27.97888141526248
614,F,2021-S41,2021-10-04,86200,255907300,33.68407231837466
615,F,2021-S42,2021-10-11,117600,255907300,45.95414042506798
616,F,2021-S43,2021-10-18,141200,255907300,55.17622983009864
617,F,2021-S44,2021-10-25,169100,255907300,66.0786151860459
618,F,2021-S45,2021-11-01,221800,255907300,86.67200974727959
619,F,2021-S46,2021-11-08,406800,255907300,158.96381228671476
620,F,2021-S47,2021-11-15,542000,255907300,211.7954431155344
621,F,2021-S48,2021-11-22,798500,255907300,312.02705042021074
622,F,2021-S49,2021-11-29,892700,255907300,348.83725474029075
623,F,2021-S50,2021-12-06,858000,255907300,335.277657182894
624,F,2021-S51,2021-12-13,1072600,255907300,419.1361481286388
625,F,2021-S52,2021-12-20,3151100,255907300,1231.3443188216984
626,F,2022-S01,2021-12-27,5607100,255907300,2191.066843345227
627,F,2022-S02,2022-01-03,6275800,255907300,2452.372402037769
628,F,2022-S03,2022-01-10,8188900,255907300,3199.9477935955715
629,F,2022-S04,2022-01-17,7855200,255907300,3069.549012474439
630,F,2022-S05,2022-01-24,5766600,255907300,2253.3941001292264
631,F,2022-S06,2022-01-31,2891500,255907300,1129.9013353663613
632,F,2022-S07,2022-02-07,1836300,255907300,717.5645243414315
633,F,2022-S08,2022-02-14,1339800,255907300,523.548956985596
634,F,2022-S09,2022-02-21,1327500,255907300,518.7425290329741
635,F,2022-S10,2022-02-28,1727800,255907300,675.1663590683032
636,F,2022-S11,2022-03-07,2413800,255907300,943.2321782145332
637,F,2022-S12,2022-03-14,3495200,255907300,1365.8070715450478
638,F,2022-S13,2022-03-21,3822400,255907300,1493.6658704147949
639,F,2022-S14,2022-03-28,3870800,255907300,1512.578969025112
640,F,2022-S15,2022-04-04,3131300,255907300,1223.6071421174777
641,F,2022-S16,2022-04-11,1900700,255907300,742.7298869551591
642,F,2022-S17,2022-04-18,1497100,255907300,585.0165274691266
643,F,2022-S18,2022-04-25,1149300,255907300,449.1079386949884
644,F,2022-S19,2022-05-02,911600,255907300,356.2227415943196
645,F,2022-S20,2022-05-09,649800,255907300,253.9200718385134
646,F,2022-S21,2022-05-16,427400,255907300,167.01360219110592
647,F,2022-S22,2022-05-23,545800,255907300,213.2803558163444
648,G,2020-S20,2020-05-11,6400,130851100,4.891055558570009
649,G,2020-S21,2020-05-18,8000,130851100,6.11381944821251
650,G,2020-S22,2020-05-25,7200,130851100,5.502437503391259
651,G,2020-S23,2020-06-01,12200,130851100,9.32357465852408
652,G,2020-S24,2020-06-08,5300,130851100,4.050405384440788
653,G,2020-S25,2020-06-15,4600,130851100,3.5154461827221937
654,G,2020-S26,2020-06-22,1800,130851100,1.3756093758478147
655,G,2020-S27,2020-06-29,1700,130851100,1.2991866327451584
656,G,2020-S28,2020-07-06,2100,130851100,1.604877605155784
657,G,2020-S29,2020-07-13,2800,130851100,2.1398368068743787
658,G,2020-S30,2020-07-20,5400,130851100,4.126828127543445
659,G,2020-S31,2020-07-27,6000,130851100,4.585364586159383
660,G,2020-S32,2020-08-03,9000,130851100,6.878046879239075
661,G,2020-S33,2020-08-10,13600,130851100,10.393493061961268
662,G,2020-S34,2020-08-17,22900,130851100,17.50080817050831
663,G,2020-S35,2020-08-24,29300,130851100,22.39186372907832
664,G,2020-S36,2020-08-31,42600,130851100,32.55608856173161
665,G,2020-S37,2020-09-07,72000,130851100,55.0243750339126
666,G,2020-S38,2020-09-14,80400,130851100,61.443885454535724
667,G,2020-S39,2020-09-21,66500,130851100,50.82112416326649
668,G,2020-S40,2020-09-28,83900,130851100,64.1186814631287
669,G,2020-S41,2020-10-05,161000,130851100,123.04061639527676
670,G,2020-S42,2020-10-12,231400,130851100,176.84222753954683
671,G,2020-S43,2020-10-19,426700,130851100,326.0958448190348
672,G,2020-S44,2020-10-26,581900,130851100,444.7039421143575
673,G,2020-S45,2020-11-02,509300,130851100,389.22103062182896
674,G,2020-S46,2020-11-09,348900,130851100,266.63895068516814
675,G,2020-S47,2020-11-16,250300,130851100,191.2861259859489
676,G,2020-S48,2020-11-23,173400,130851100,132.51703654000616
677,G,2020-S49,2020-11-30,165500,130851100,126.4796398348963
678,G,2020-S50,2020-12-07,232800,130851100,177.91214594298407
679,G,2020-S51,2020-12-14,303700,130851100,232.09587080276745
680,G,2020-S52,2020-12-21,276400,130851100,211.2324619357422
681,G,2020-S53,2020-12-28,286700,130851100,219.10400447531583
682,G,2021-S01,2020-12-28,313100,130851100,239.2796086544171
683,G,2021-S02,2021-01-04,257500,130851100,196.78856348934016
684,G,2021-S03,2021-01-11,269800,130851100,206.1885608909669
685,G,2021-S04,2021-01-18,248300,130851100,189.7576711238958
686,G,2021-S05,2021-01-25,229100,130851100,175.08450444818575
687,G,2021-S06,2021-02-01,175800,130851100,134.35118237446991
688,G,2021-S07,2021-02-08,185200,130851100,141.5349202261196
689,G,2021-S08,2021-02-15,206900,130851100,158.11865547939604
690,G,2021-S09,2021-02-22,226500,130851100,173.0975131275167
691,G,2021-S10,2021-03-01,288800,130851100,220.7088820804716
692,G,2021-S11,2021-03-08,355400,130851100,271.6064289868408
693,G,2021-S12,2021-03-15,426800,130851100,326.17226756213745
694,G,2021-S13,2021-03-22,472500,130851100,361.0974611600514
695,G,2021-S14,2021-03-29,365600,130851100,279.40154878331174
696,G,2021-S15,2021-04-05,389800,130851100,297.89585261415453
697,G,2021-S16,2021-04-12,359000,130851100,274.3576477385364
698,G,2021-S17,2021-04-19,266700,130851100,203.81945585478456
699,G,2021-S18,2021-04-26,192000,130851100,146.73166675710024
700,G,2021-S19,2021-05-03,156700,130851100,119.75443844186256
701,G,2021-S20,2021-05-10,142900,130851100,109.20809989369596
702,G,2021-S21,2021-05-17,95700,130851100,73.13656514924216
703,G,2021-S22,2021-05-24,69300,130851100,52.96096097014088
704,G,2021-S23,2021-05-31,32200,130851100,24.608123279055352
705,G,2021-S24,2021-06-07,25400,130851100,19.411376748074723
706,G,2021-S25,2021-06-14,16000,130851100,12.22763889642502
707,G,2021-S26,2021-06-21,19400,130851100,14.826012161915338
708,G,2021-S27,2021-06-28,19400,130851100,14.826012161915338
709,G,2021-S28,2021-07-05,35200,130851100,26.900805572135045
710,G,2021-S29,2021-07-12,69500,130851100,53.11380645634618
711,G,2021-S30,2021-07-19,109100,130851100,83.3772127249981
712,G,2021-S31,2021-07-26,125000,130851100,95.52842887832048
713,G,2021-S32,2021-08-02,138800,130851100,106.07476742648706
714,G,2021-S33,2021-08-09,123000,130851100,93.99997401626734
715,G,2021-S34,2021-08-16,122700,130851100,93.77070578695935
716,G,2021-S35,2021-08-23,107800,130851100,82.38371706466357
717,G,2021-S36,2021-08-30,85800,130851100,65.57071358207918
718,G,2021-S37,2021-09-06,65600,130851100,50.13331947534258
719,G,2021-S38,2021-09-13,50200,130851100,38.3642170375335
720,G,2021-S39,2021-09-20,51900,130851100,39.66340367027866
721,G,2021-S40,2021-09-27,40200,130851100,30.721942727267862
722,G,2021-S41,2021-10-04,39700,130851100,30.339829011754585
723,G,2021-S42,2021-10-11,42700,130851100,32.632511304834274
724,G,2021-S43,2021-10-18,55000,130851100,42.03250870646101
725,G,2021-S44,2021-10-25,65500,130851100,50.056896732239935
726,G,2021-S45,2021-11-01,102300,130851100,78.18046619401747
727,G,2021-S46,2021-11-08,204500,130851100,156.28450964493229
728,G,2021-S47,2021-11-15,314400,130851100,240.27310431475163
729,G,2021-S48,2021-11-22,464600,130851100,355.06006445494154
730,G,2021-S49,2021-11-29,480600,130851100,367.2877033513665
731,G,2021-S50,2021-12-06,477900,130851100,365.2242892875949
732,G,2021-S51,2021-12-13,608100,130851100,464.7267008072534
733,G,2021-S52,2021-12-20,1705800,130851100,1303.6191518451126
734,G,2022-S01,2021-12-27,2937600,130851100,2244.9945013836336
735,G,2022-S02,2022-01-03,3306100,130851100,2526.6123097169225
736,G,2022-S03,2022-01-10,4360400,130851100,3332.337290248229
737,G,2022-S04,2022-01-17,4323000,130851100,3303.755184327836
738,G,2022-S05,2022-01-24,3123400,130851100,2386.987958068369
739,G,2022-S06,2022-01-31,1635500,130851100,1249.893963443945
740,G,2022-S07,2022-02-07,1057900,130851100,808.4761992830018
741,G,2022-S08,2022-02-14,828400,130851100,633.0860038624054
742,G,2022-S09,2022-02-21,830600,130851100,634.7673042106638
743,G,2022-S10,2022-02-28,1101400,130851100,841.7200925326574
744,G,2022-S11,2022-03-07,1357400,130851100,1037.3623148754575
745,G,2022-S12,2022-03-14,1925500,130851100,1471.5199184416483
746,G,2022-S13,2022-03-21,2002500,130851100,1530.365430630694
747,G,2022-S14,2022-03-28,1955000,130851100,1494.064627656932
748,G,2022-S15,2022-04-04,1562900,130851100,1194.4110519514163
749,G,2022-S16,2022-04-11,952900,130851100,728.2323190252126
750,G,2022-S17,2022-04-18,745600,130851100,569.807972573406
751,G,2022-S18,2022-04-25,613600,130851100,468.9299516778996
752,G,2022-S19,2022-05-02,486600,130851100,371.873067937526
753,G,2022-S20,2022-05-09,333600,130851100,254.94627099046167
754,G,2022-S21,2022-05-16,203900,130851100,155.82597318631636
755,G,2022-S22,2022-05-23,268700,130851100,205.3479107168377
756,H,2020-S20,2020-05-11,1100,34467900,3.191375163557977
757,H,2020-S21,2020-05-18,1300,34467900,3.771625193295791
758,H,2020-S22,2020-05-25,600,34467900,1.7407500892134422
759,H,2020-S23,2020-06-01,700,34467900,2.0308751040823494
760,H,2020-S24,2020-06-08,500,34467900,1.450625074344535
761,H,2020-S25,2020-06-15,400,34467900,1.160500059475628
762,H,2020-S26,2020-06-22,400,34467900,1.160500059475628
763,H,2020-S27,2020-06-29,400,34467900,1.160500059475628
764,H,2020-S28,2020-07-06,700,34467900,2.0308751040823494
765,H,2020-S29,2020-07-13,2100,34467900,6.092625312247047
766,H,2020-S30,2020-07-20,300,34467900,0.8703750446067211
767,H,2020-S31,2020-07-27,700,34467900,2.0308751040823494
768,H,2020-S32,2020-08-03,1900,34467900,5.512375282509233
769,H,2020-S33,2020-08-10,1600,34467900,4.642000237902512
770,H,2020-S34,2020-08-17,4000,34467900,11.60500059475628
771,H,2020-S35,2020-08-24,20100,34467900,58.3151279886503
772,H,2020-S36,2020-08-31,32100,34467900,93.13012977291916
773,H,2020-S37,2020-09-07,31100,34467900,90.22887962423007
774,H,2020-S38,2020-09-14,22100,34467900,64.11762828602845
775,H,2020-S39,2020-09-21,18600,34467900,53.96325276561671
776,H,2020-S40,2020-09-28,14400,34467900,41.77800214112261
777,H,2020-S41,2020-10-05,30400,34467900,88.19800452014773
778,H,2020-S42,2020-10-12,70800,34467900,205.40851052718617
779,H,2020-S43,2020-10-19,92200,34467900,267.4952637091323
780,H,2020-S44,2020-10-26,141900,34467900,411.68739609897904
781,H,2020-S45,2020-11-02,100500,34467900,291.5756399432516
782,H,2020-S46,2020-11-09,40000,34467900,116.0500059475628
783,H,2020-S47,2020-11-16,18400,34467900,53.38300273587888
784,H,2020-S48,2020-11-23,11400,34467900,33.0742516950554
785,H,2020-S49,2020-11-30,11000,34467900,31.91375163557977
786,H,2020-S50,2020-12-07,7800,34467900,22.629751159774745
787,H,2020-S51,2020-12-14,8900,34467900,25.821126323332724
788,H,2020-S52,2020-12-21,15200,34467900,44.09900226007387
789,H,2020-S53,2020-12-28,21900,34467900,63.53737825629064
